Pressure, Temperature, X_ch4,X_CO2, ch4_uptake, co2_uptake,ch4_diff,co2_diff
27000000.01,240,0.212,0.788,13.4733,174.94322,1.82E-09,2.70E-09
27000000.01,240,0.116,0.884,7.66994,182.4019,1.26E-09,2.83E-09
27000000.01,240,0.02,0.98,1.44626,188.76072,3.22E-09,2.70E-09
27000000.01,260,0.98,0.02,137.857,18.87462,4.29E-09,3.79E-09
27000000.01,260,0.884,0.116,92.443,74.00496,3.35E-09,4.74E-09
27000000.01,260,0.788,0.212,67.09048,104.09228,2.88E-09,4.06E-09
27000000.01,260,0.692,0.308,51.8792,122.19954,2.74E-09,4.26E-09
27000000.01,260,0.596,0.404,40.73866,135.9286,2.51E-09,3.39E-09
27000000.01,260,0.5,0.5,32.379,145.81186,3.12E-09,3.93E-09
27000000.01,260,0.404,0.596,25.46878,154.42754,2.08E-09,3.46E-09
27000000.01,260,0.308,0.692,18.97514,162.259,1.29E-09,3.52E-09
27000000.01,260,0.212,0.788,13.64666,168.56118,1.50E-09,3.61E-09
27000000.01,260,0.116,0.884,7.71172,175.8759,2.64E-09,3.25E-09
27000000.01,260,0.02,0.98,1.38516,182.40384,1.92E-09,3.06E-09
27000000.01,280,0.98,0.02,132.91552,15.02252,5.41E-09,5.73E-09
27000000.01,280,0.884,0.116,93.5858,63.92506,4.76E-09,4.36E-09
27000000.01,280,0.788,0.212,70.33372,92.86644,4.37E-09,5.24E-09
27000000.01,280,0.692,0.308,53.37426,112.93068,3.30E-09,5.55E-09
27000000.01,280,0.596,0.404,42.88514,125.78888,3.71E-09,4.07E-09
27000000.01,280,0.5,0.5,33.23146,138.03256,3.91E-09,4.66E-09
27000000.01,280,0.404,0.596,26.17888,146.33764,3.01E-09,4.10E-09
27000000.01,280,0.308,0.692,19.93254,153.8263,3.01E-09,4.04E-09
27000000.01,280,0.212,0.788,13.4875,161.98234,2.56E-09,4.66E-09
27000000.01,280,0.116,0.884,7.65278,169.19058,2.69E-09,4.54E-09
27000000.01,280,0.02,0.98,1.3443,175.92132,8.83E-09,4.42E-09
27000000.01,300,0.98,0.02,127.2106,12.04862,8.94E-09,5.79E-09
27000000.01,300,0.884,0.116,93.34934,55.07552,6.34E-09,7.59E-09
27000000.01,300,0.788,0.212,71.0677,82.9609,5.32E-09,6.97E-09
27000000.01,300,0.692,0.308,55.48392,102.69296,5.46E-09,5.49E-09
27000000.01,300,0.596,0.404,43.65364,117.33792,4.54E-09,4.93E-09
27000000.01,300,0.5,0.5,34.46132,128.94994,5.17E-09,5.65E-09
27000000.01,300,0.404,0.596,26.37988,139.03728,3.02E-09,6.00E-09
27000000.01,300,0.308,0.692,19.76072,146.92704,4.11E-09,5.70E-09
27000000.01,300,0.212,0.788,13.79344,154.52876,6.46E-09,4.24E-09
27000000.01,300,0.116,0.884,7.52104,161.83226,3.93E-09,4.89E-09
27000000.01,300,0.02,0.98,1.33776,169.3066,9.62E-10,4.72E-09
27000000.01,320,0.98,0.02,120.55132,9.95506,7.80E-09,1.01E-08
27000000.01,320,0.884,0.116,92.36084,46.97006,8.26E-09,8.13E-09
27000000.01,320,0.788,0.212,71.73316,73.44556,6.12E-09,4.08E-09
27000000.01,320,0.692,0.308,56.6217,92.79116,8.60E-09,6.42E-09
27000000.01,320,0.596,0.404,44.3058,108.16558,6.22E-09,7.43E-09
27000000.01,320,0.5,0.5,34.7339,120.68602,3.83E-09,6.44E-09
27000000.01,320,0.404,0.596,26.95996,130.43152,5.95E-09,5.97E-09
27000000.01,320,0.308,0.692,19.75616,139.47284,6.05E-09,6.25E-09
27000000.01,320,0.212,0.788,13.46622,147.61044,5.25E-09,6.13E-09
27000000.01,320,0.116,0.884,7.4805,154.71868,6.75E-09,4.72E-09
27000000.01,320,0.02,0.98,1.28488,162.35662,4.68E-09,5.36E-09
27000000.01,340,0.98,0.02,114.11638,8.1043,1.04E-08,6.81E-09
27000000.01,340,0.884,0.116,89.90834,40.32356,9.00E-09,8.89E-09
27000000.01,340,0.788,0.212,71.6804,64.66892,9.88E-09,9.09E-09
27000000.01,340,0.692,0.308,56.93962,83.652,9.05E-09,7.25E-09
27000000.01,340,0.596,0.404,45.01472,98.74428,7.14E-09,7.49E-09
27000000.01,340,0.5,0.5,35.41006,111.93726,6.69E-09,7.55E-09
27000000.01,340,0.404,0.596,26.99024,122.49578,6.05E-09,6.30E-09
27000000.01,340,0.308,0.692,19.89406,131.29154,5.41E-09,6.66E-09
27000000.01,340,0.212,0.788,13.38226,139.88574,7.84E-09,8.20E-09
27000000.01,340,0.116,0.884,7.20468,148.03914,5.41E-09,6.91E-09
27000000.01,340,0.02,0.98,1.24632,155.20244,6.80E-09,6.30E-09
27000000.01,360,0.98,0.02,107.9771,6.7335,1.29E-08,1.43E-08
27000000.01,360,0.884,0.116,87.28086,34.64184,1.09E-08,1.15E-08
27000000.01,360,0.788,0.212,70.44862,57.1713,9.55E-09,9.21E-09
27000000.01,360,0.692,0.308,57.09174,74.79726,1.10E-08,1.02E-08
27000000.01,360,0.596,0.404,45.19954,90.49066,8.29E-09,9.63E-09
27000000.01,360,0.5,0.5,35.4448,103.46896,9.36E-09,8.21E-09
27000000.01,360,0.404,0.596,27.18548,114.28234,7.45E-09,8.38E-09
27000000.01,360,0.308,0.692,19.7576,123.95208,6.60E-09,7.73E-09
27000000.01,360,0.212,0.788,13.13818,132.3103,7.58E-09,7.05E-09
27000000.01,360,0.116,0.884,7.11026,140.30994,1.37E-08,7.92E-09
27000000.01,360,0.02,0.98,1.21472,147.65244,2.70E-09,7.94E-09
27000000.01,380,0.98,0.02,101.78924,5.68066,1.37E-08,1.02E-08
27000000.01,380,0.884,0.116,83.9344,29.75254,1.19E-08,1.25E-08
27000000.01,380,0.788,0.212,68.99572,50.14092,1.08E-08,7.21E-09
27000000.01,380,0.692,0.308,56.10452,67.3447,1.06E-08,8.76E-09
27000000.01,380,0.596,0.404,45.25906,82.08204,7.33E-09,9.73E-09
27000000.01,380,0.5,0.5,35.67758,94.64534,1.14E-08,9.66E-09
27000000.01,380,0.404,0.596,27.46168,105.47632,1.21E-08,8.15E-09
27000000.01,380,0.308,0.692,19.9336,115.12078,2.36E-09,9.14E-09
27000000.01,380,0.212,0.788,13.23862,124.12736,3.73E-09,9.18E-09
27000000.01,380,0.116,0.884,7.0637,132.40162,9.48E-09,1.01E-08
27000000.01,380,0.02,0.98,1.2166,139.85642,3.00E-08,8.91E-09
27000000.01,400,0.98,0.02,95.84328,4.8133,1.53E-08,1.24E-08
27000000.01,400,0.884,0.116,80.41598,25.87762,1.36E-08,9.40E-09
27000000.01,400,0.788,0.212,67.17774,43.96998,1.39E-08,1.48E-08
27000000.01,400,0.692,0.308,55.33528,59.798,1.31E-08,1.76E-08
27000000.01,400,0.596,0.404,44.97536,73.6654,1.06E-08,1.11E-08
27000000.01,400,0.5,0.5,35.52838,86.32536,1.05E-08,1.15E-08
27000000.01,400,0.404,0.596,27.3939,97.4492,1.10E-08,1.06E-08
27000000.01,400,0.308,0.692,20.02124,107.2158,1.23E-08,9.31E-09
27000000.01,400,0.212,0.788,13.26168,116.03928,8.74E-09,1.10E-08
27000000.01,400,0.116,0.884,7.02284,124.38494,1.28E-08,9.63E-09
27000000.01,400,0.02,0.98,1.17516,132.34188,2.28E-08,1.10E-08
28500000.01,200,0.98,0.02,139.12164,42.71132,1.82E-09,1.57E-09
28500000.01,200,0.884,0.116,78.04598,111.5834,1.36E-09,1.87E-09
28500000.01,200,0.788,0.212,48.0884,146.15214,1.31E-09,2.26E-09
28500000.01,200,0.692,0.308,35.91456,161.52232,8.97E-10,1.93E-09
28500000.01,200,0.596,0.404,29.05476,169.39104,1.04E-09,2.05E-09
28500000.01,200,0.5,0.5,24.9201,173.31406,1.07E-09,1.70E-09
28500000.01,200,0.404,0.596,20.3573,179.16486,1.68E-09,1.88E-09
28500000.01,200,0.308,0.692,16.04496,183.70852,1.21E-09,1.54E-09
28500000.01,200,0.212,0.788,12.9466,188.60682,1.25E-09,2.00E-09
28500000.01,200,0.116,0.884,7.67602,194.87152,9.30E-10,1.82E-09
28500000.01,200,0.02,0.98,1.87532,199.2309,9.32E-11,1.79E-09
28500000.01,220,0.98,0.02,142.4133,31.61444,2.01E-09,2.64E-09
28500000.01,220,0.884,0.116,85.34956,97.67718,1.89E-09,2.29E-09
28500000.01,220,0.788,0.212,59.94892,126.33676,1.55E-09,2.25E-09
28500000.01,220,0.692,0.308,44.38336,145.083,2.07E-09,2.18E-09
28500000.01,220,0.596,0.404,36.13436,155.01234,1.99E-09,2.67E-09
28500000.01,220,0.5,0.5,26.67024,166.11152,1.23E-09,2.08E-09
28500000.01,220,0.404,0.596,22.6113,170.23678,1.15E-09,2.15E-09
28500000.01,220,0.308,0.692,18.0331,175.99668,2.56E-09,2.40E-09
28500000.01,220,0.212,0.788,13.00768,182.33886,1.43E-09,2.33E-09
28500000.01,220,0.116,0.884,7.92418,189.0555,1.60E-09,2.25E-09
28500000.01,220,0.02,0.98,1.6338,195.93326,6.16E-10,2.27E-09
28500000.01,240,0.98,0.02,141.89718,24.20214,3.67E-09,3.09E-09
28500000.01,240,0.884,0.116,91.13538,83.79182,3.26E-09,3.38E-09
28500000.01,240,0.788,0.212,65.11492,114.18232,3.27E-09,3.28E-09
28500000.01,240,0.692,0.308,49.07652,133.05778,2.75E-09,3.02E-09
28500000.01,240,0.596,0.404,39.17104,144.70056,2.37E-09,3.29E-09
28500000.01,240,0.5,0.5,31.64924,154.44464,2.40E-09,3.29E-09
28500000.01,240,0.404,0.596,24.95876,161.56618,2.02E-09,2.84E-09
28500000.01,240,0.308,0.692,18.88766,169.22442,2.71E-09,2.91E-09
28500000.01,240,0.212,0.788,12.65874,176.49678,1.97E-09,2.63E-09
28500000.01,240,0.116,0.884,7.9836,181.76266,1.26E-09,2.83E-09
28500000.01,240,0.02,0.98,1.40326,190.61202,1.49E-09,2.91E-09
28500000.01,260,0.98,0.02,138.94756,18.68904,4.16E-09,4.30E-09
28500000.01,260,0.884,0.116,92.92574,74.0248,3.17E-09,3.69E-09
28500000.01,260,0.788,0.212,68.418,103.36204,3.01E-09,3.86E-09
28500000.01,260,0.692,0.308,52.56018,121.98372,2.35E-09,3.82E-09
28500000.01,260,0.596,0.404,41.6007,135.49242,2.80E-09,2.95E-09
28500000.01,260,0.5,0.5,32.82732,146.68584,2.95E-09,3.47E-09
28500000.01,260,0.404,0.596,26.05532,153.68484,1.31E-09,3.34E-09
28500000.01,260,0.308,0.692,19.3556,162.48168,1.29E-09,3.52E-09
28500000.01,260,0.212,0.788,13.365,168.91608,1.75E-09,4.20E-09
28500000.01,260,0.116,0.884,7.62744,175.67764,2.64E-09,3.25E-09
28500000.01,260,0.02,0.98,1.4009,183.2375,2.15E-09,3.69E-09
28500000.01,280,0.98,0.02,134.14784,14.82892,5.48E-09,7.00E-09
28500000.01,280,0.884,0.116,94.33728,63.58962,4.76E-09,4.36E-09
28500000.01,280,0.788,0.212,70.74042,92.69508,4.35E-09,4.18E-09
28500000.01,280,0.692,0.308,54.98178,111.75662,3.94E-09,4.25E-09
28500000.01,280,0.596,0.404,43.26414,126.2521,3.71E-09,4.07E-09
28500000.01,280,0.5,0.5,34.40022,136.77384,3.00E-09,4.08E-09
28500000.01,280,0.404,0.596,26.6642,146.41222,4.02E-09,4.07E-09
28500000.01,280,0.308,0.692,19.5685,154.76308,2.53E-09,3.86E-09
28500000.01,280,0.212,0.788,13.65476,161.81084,2.28E-09,4.00E-09
28500000.01,280,0.116,0.884,7.63114,169.46644,1.77E-09,4.44E-09
28500000.01,280,0.02,0.98,1.43878,176.771,1.50E-09,4.49E-09
28500000.01,300,0.98,0.02,127.95016,12.02618,7.02E-09,2.89E-09
28500000.01,300,0.884,0.116,94.41622,54.77634,4.80E-09,6.25E-09
28500000.01,300,0.788,0.212,72.04808,82.5749,4.36E-09,5.32E-09
28500000.01,300,0.692,0.308,56.14552,102.32386,4.61E-09,5.53E-09
28500000.01,300,0.596,0.404,44.18718,117.43306,4.79E-09,4.19E-09
28500000.01,300,0.5,0.5,34.88142,128.70904,5.54E-09,5.28E-09
28500000.01,300,0.404,0.596,27.17772,138.2213,6.84E-09,5.01E-09
28500000.01,300,0.308,0.692,20.23004,147.41166,4.11E-09,5.70E-09
28500000.01,300,0.212,0.788,13.96086,154.5394,6.46E-09,4.24E-09
28500000.01,300,0.116,0.884,7.68344,161.85444,3.93E-09,4.89E-09
28500000.01,300,0.02,0.98,1.3613,170.38466,1.80E-09,4.26E-09
28500000.01,320,0.98,0.02,121.57606,9.83738,9.16E-09,1.57E-09
28500000.01,320,0.884,0.116,93.14054,46.97532,5.14E-09,8.17E-09
28500000.01,320,0.788,0.212,73.39998,72.35402,5.46E-09,7.58E-09
28500000.01,320,0.692,0.308,57.38708,92.68712,8.60E-09,6.42E-09
28500000.01,320,0.596,0.404,45.29916,107.9022,5.01E-09,7.46E-09
28500000.01,320,0.5,0.5,35.647,120.43616,6.34E-09,6.60E-09
28500000.01,320,0.404,0.596,27.42766,130.49494,5.95E-09,5.97E-09
28500000.01,320,0.308,0.692,20.25662,139.56852,7.16E-09,6.26E-09
28500000.01,320,0.212,0.788,13.79794,147.38312,4.45E-09,5.80E-09
28500000.01,320,0.116,0.884,7.5069,155.26914,4.13E-09,5.84E-09
28500000.01,320,0.02,0.98,1.29192,162.8294,8.01E-10,5.46E-09
28500000.01,340,0.98,0.02,115.4548,8.08694,9.39E-09,1.41E-08
28500000.01,340,0.884,0.116,91.26886,40.16678,7.90E-09,8.45E-09
28500000.01,340,0.788,0.212,72.7955,64.23448,9.01E-09,1.11E-08
28500000.01,340,0.692,0.308,57.80592,83.5975,8.34E-09,7.27E-09
28500000.01,340,0.596,0.404,45.9536,99.0222,6.88E-09,4.99E-09
28500000.01,340,0.5,0.5,35.75602,112.1449,6.90E-09,7.53E-09
28500000.01,340,0.404,0.596,27.6504,122.4048,5.90E-09,7.39E-09
28500000.01,340,0.308,0.692,20.29608,131.99042,7.84E-09,6.56E-09
28500000.01,340,0.212,0.788,13.5939,140.5558,6.78E-09,6.69E-09
28500000.01,340,0.116,0.884,7.39256,148.45596,5.41E-09,6.91E-09
28500000.01,340,0.02,0.98,1.29166,155.56018,4.66E-09,7.16E-09
28500000.01,360,0.98,0.02,109.29228,6.73824,1.15E-08,3.09E-09
28500000.01,360,0.884,0.116,88.45424,34.60476,1.14E-08,9.52E-09
28500000.01,360,0.788,0.212,71.66422,56.68816,1.01E-08,1.15E-08
28500000.01,360,0.692,0.308,57.87196,75.29662,1.02E-08,9.16E-09
28500000.01,360,0.596,0.404,46.20292,90.15004,7.80E-09,9.21E-09
28500000.01,360,0.5,0.5,36.14668,103.40742,9.89E-09,7.63E-09
28500000.01,360,0.404,0.596,27.86444,114.1143,7.78E-09,8.49E-09
28500000.01,360,0.308,0.692,20.51992,123.74098,4.47E-09,7.77E-09
28500000.01,360,0.212,0.788,13.5347,132.67246,7.99E-09,7.60E-09
28500000.01,360,0.116,0.884,7.24276,140.58026,5.59E-09,7.56E-09
28500000.01,360,0.02,0.98,1.2377,148.3675,2.70E-09,7.94E-09
28500000.01,380,0.98,0.02,103.27584,5.72912,1.29E-08,9.02E-09
28500000.01,380,0.884,0.116,85.2915,29.90212,1.12E-08,1.22E-08
28500000.01,380,0.788,0.212,70.08234,50.2292,9.80E-09,1.17E-08
28500000.01,380,0.692,0.308,57.13236,67.46518,9.81E-09,1.10E-08
28500000.01,380,0.596,0.404,46.1036,82.01336,1.64E-08,8.40E-09
28500000.01,380,0.5,0.5,36.27944,95.06326,1.14E-08,9.66E-09
28500000.01,380,0.404,0.596,27.92304,105.87664,1.10E-08,8.28E-09
28500000.01,380,0.308,0.692,20.4025,115.83446,4.30E-09,8.88E-09
28500000.01,380,0.212,0.788,13.56738,124.43412,9.70E-09,1.01E-08
28500000.01,380,0.116,0.884,7.14108,133.05962,9.70E-09,8.77E-09
28500000.01,380,0.02,0.98,1.21498,140.73446,9.67E-09,9.02E-09
28500000.01,400,0.98,0.02,97.3033,4.86328,1.46E-08,1.51E-08
28500000.01,400,0.884,0.116,81.77478,25.98878,1.14E-08,1.10E-08
28500000.01,400,0.788,0.212,68.186,44.25216,1.25E-08,1.41E-08
28500000.01,400,0.692,0.308,55.92898,60.63814,1.26E-08,9.27E-09
28500000.01,400,0.596,0.404,45.61038,74.3975,9.33E-09,1.06E-08
28500000.01,400,0.5,0.5,36.16562,86.89508,9.88E-09,9.84E-09
28500000.01,400,0.404,0.596,27.8973,97.87062,1.06E-08,1.10E-08
28500000.01,400,0.308,0.692,20.38426,107.70238,7.17E-09,9.74E-09
28500000.01,400,0.212,0.788,13.53178,116.97152,8.61E-09,1.00E-08
28500000.01,400,0.116,0.884,7.20482,125.21838,8.70E-09,9.38E-09
28500000.01,400,0.02,0.98,1.20218,133.20782,1.22E-08,1.00E-08
30000000,200,0.98,0.02,138.1016,43.93572,1.78E-09,1.71E-09
30000000,200,0.884,0.116,80.7976,110.20626,1.69E-09,2.16E-09
30000000,200,0.788,0.212,49.69182,144.71984,1.59E-09,1.98E-09
30000000,200,0.692,0.308,38.37222,159.15146,8.57E-10,2.19E-09
30000000,200,0.596,0.404,29.6176,169.83284,1.27E-09,1.71E-09
30000000,200,0.5,0.5,24.81658,174.49904,1.15E-09,2.02E-09
30000000,200,0.404,0.596,21.3737,178.10012,1.15E-09,1.84E-09
30000000,200,0.308,0.692,17.7813,182.81008,1.17E-09,2.11E-09
30000000,200,0.212,0.788,11.88946,189.56674,8.86E-10,1.82E-09
30000000,200,0.116,0.884,7.68106,194.66868,1.39E-09,1.70E-09
30000000,200,0.02,0.98,1.7651,200.83692,1.87E-09,1.92E-09
30000000,220,0.98,0.02,143.42612,31.67342,2.17E-09,2.30E-09
30000000,220,0.884,0.116,85.91198,96.7131,1.82E-09,2.16E-09
30000000,220,0.788,0.212,60.11078,127.05678,1.65E-09,2.34E-09
30000000,220,0.692,0.308,44.2782,144.67354,2.07E-09,2.18E-09
30000000,220,0.596,0.404,35.02816,156.0653,8.19E-10,2.60E-09
30000000,220,0.5,0.5,29.5618,162.73962,1.84E-09,2.49E-09
30000000,220,0.404,0.596,21.8544,172.39898,1.51E-09,2.31E-09
30000000,220,0.308,0.692,17.5692,177.24102,1.58E-09,2.36E-09
30000000,220,0.212,0.788,12.88336,182.4918,1.43E-09,2.33E-09
30000000,220,0.116,0.884,7.80244,187.52466,1.30E-09,2.47E-09
30000000,220,0.02,0.98,1.68114,195.29882,5.43E-10,2.51E-09
30000000,240,0.98,0.02,142.66424,23.6558,3.36E-09,3.45E-09
30000000,240,0.884,0.116,91.47864,83.42086,3.30E-09,3.58E-09
30000000,240,0.788,0.212,65.338,114.1597,3.27E-09,3.28E-09
30000000,240,0.692,0.308,49.95116,133.05806,2.67E-09,2.75E-09
30000000,240,0.596,0.404,39.76924,144.48238,2.60E-09,4.04E-09
30000000,240,0.5,0.5,30.63772,155.99762,2.76E-09,2.61E-09
30000000,240,0.404,0.596,24.02692,163.70414,2.74E-09,2.94E-09
30000000,240,0.308,0.692,18.71882,169.35782,2.71E-09,2.91E-09
30000000,240,0.212,0.788,13.12086,176.20716,1.97E-09,2.63E-09
30000000,240,0.116,0.884,7.90118,183.3965,2.13E-09,2.68E-09
30000000,240,0.02,0.98,1.38878,188.85162,3.22E-09,2.70E-09
30000000,260,0.98,0.02,139.5802,18.39672,4.59E-09,5.14E-09
30000000,260,0.884,0.116,94.1451,73.05816,3.80E-09,4.56E-09
30000000,260,0.788,0.212,69.16982,102.44584,2.65E-09,3.53E-09
30000000,260,0.692,0.308,53.72934,121.06576,3.31E-09,3.84E-09
30000000,260,0.596,0.404,42.03672,134.81648,2.84E-09,4.08E-09
30000000,260,0.5,0.5,33.35494,145.43846,2.99E-09,3.43E-09
30000000,260,0.404,0.596,26.06068,154.21966,1.31E-09,3.34E-09
30000000,260,0.308,0.692,20.3893,160.9821,4.28E-09,3.47E-09
30000000,260,0.212,0.788,13.82364,168.60024,1.50E-09,3.61E-09
30000000,260,0.116,0.884,7.8982,176.2725,2.64E-09,3.25E-09
30000000,260,0.02,0.98,1.41618,183.33142,3.35E-10,3.50E-09
30000000,280,0.98,0.02,134.45824,14.8834,5.59E-09,5.50E-09
30000000,280,0.884,0.116,95.2169,63.44792,4.76E-09,5.19E-09
30000000,280,0.788,0.212,71.35234,92.28608,4.24E-09,4.53E-09
30000000,280,0.692,0.308,55.35464,112.16394,4.50E-09,4.62E-09
30000000,280,0.596,0.404,43.77924,125.88508,3.01E-09,4.93E-09
30000000,280,0.5,0.5,34.3102,137.61034,2.10E-09,5.08E-09
30000000,280,0.404,0.596,27.64746,145.3265,4.73E-09,4.03E-09
30000000,280,0.308,0.692,20.24458,153.93784,3.01E-09,4.04E-09
30000000,280,0.212,0.788,13.9693,161.73074,2.28E-09,4.00E-09
30000000,280,0.116,0.884,7.84388,168.9368,2.69E-09,4.54E-09
30000000,280,0.02,0.98,1.40478,176.63954,1.50E-09,4.49E-09
30000000,300,0.98,0.02,129.22236,11.98742,6.51E-09,7.15E-09
30000000,300,0.884,0.116,95.76664,53.96002,6.94E-09,5.67E-09
30000000,300,0.788,0.212,73.53914,81.37176,4.70E-09,5.74E-09
30000000,300,0.692,0.308,56.87194,102.1633,5.47E-09,5.38E-09
30000000,300,0.596,0.404,45.28784,116.41652,5.14E-09,4.43E-09
30000000,300,0.5,0.5,35.16176,128.98894,5.54E-09,5.28E-09
30000000,300,0.404,0.596,27.18184,138.7631,3.11E-09,4.60E-09
30000000,300,0.308,0.692,20.68328,146.94928,4.34E-09,5.49E-09
30000000,300,0.212,0.788,14.01108,155.00436,6.46E-09,4.24E-09
30000000,300,0.116,0.884,7.68788,162.78382,7.09E-09,4.52E-09
30000000,300,0.02,0.98,1.38972,170.07442,1.80E-09,4.26E-09
30000000,320,0.98,0.02,123.02046,9.76366,9.00E-09,7.31E-09
30000000,320,0.884,0.116,94.196,46.56378,7.06E-09,6.93E-09
30000000,320,0.788,0.212,73.33432,73.16004,8.77E-09,6.72E-09
30000000,320,0.692,0.308,58.2125,92.5509,6.55E-09,6.72E-09
30000000,320,0.596,0.404,46.1644,107.45986,5.52E-09,5.86E-09
30000000,320,0.5,0.5,36.32214,120.14962,6.34E-09,6.60E-09
30000000,320,0.404,0.596,27.87956,130.50796,5.61E-09,5.91E-09
30000000,320,0.308,0.692,20.453,139.58882,7.16E-09,6.26E-09
30000000,320,0.212,0.788,13.9375,147.69262,2.89E-09,5.87E-09
30000000,320,0.116,0.884,7.49458,156.13848,7.71E-09,6.20E-09
30000000,320,0.02,0.98,1.338,163.29938,8.01E-10,5.46E-09
30000000,340,0.98,0.02,116.85262,8.13414,9.62E-09,4.69E-09
30000000,340,0.884,0.116,92.09582,40.01942,8.38E-09,1.06E-08
30000000,340,0.788,0.212,73.42948,64.64076,7.93E-09,8.34E-09
30000000,340,0.692,0.308,58.64672,83.7017,7.02E-09,8.29E-09
30000000,340,0.596,0.404,46.4366,99.13548,7.27E-09,7.45E-09
30000000,340,0.5,0.5,36.7897,111.4991,7.13E-09,6.90E-09
30000000,340,0.404,0.596,27.9949,122.79208,6.55E-09,6.90E-09
30000000,340,0.308,0.692,20.7408,131.82656,7.56E-09,6.63E-09
30000000,340,0.212,0.788,13.93208,140.42768,5.53E-09,6.25E-09
30000000,340,0.116,0.884,7.52726,148.55006,8.10E-09,6.38E-09
30000000,340,0.02,0.98,1.26504,156.388,4.66E-09,7.16E-09
30000000,360,0.98,0.02,110.75076,6.76878,1.15E-08,9.24E-09
30000000,360,0.884,0.116,89.44616,34.65974,1.11E-08,8.94E-09
30000000,360,0.788,0.212,72.21412,57.12244,1.01E-08,1.15E-08
30000000,360,0.692,0.308,58.56722,75.39694,9.48E-09,8.09E-09
30000000,360,0.596,0.404,46.8132,90.62802,9.17E-09,8.83E-09
30000000,360,0.5,0.5,37.00808,103.52556,7.73E-09,9.67E-09
30000000,360,0.404,0.596,28.35334,114.30984,8.44E-09,9.01E-09
30000000,360,0.308,0.692,20.93926,123.53862,4.47E-09,7.77E-09
30000000,360,0.212,0.788,13.84754,133.0462,7.99E-09,7.60E-09
30000000,360,0.116,0.884,7.45138,141.1998,5.59E-09,7.56E-09
30000000,360,0.02,0.98,1.2741,148.40058,2.70E-09,7.94E-09
30000000,380,0.98,0.02,104.54788,5.77594,1.32E-08,2.13E-08
30000000,380,0.884,0.116,86.3255,30.08092,1.19E-08,9.63E-09
30000000,380,0.788,0.212,71.19734,50.30972,1.00E-08,7.31E-09
30000000,380,0.692,0.308,57.85036,67.70434,1.00E-08,1.06E-08
30000000,380,0.596,0.404,46.7664,82.37548,7.97E-09,1.12E-08
30000000,380,0.5,0.5,36.86358,95.38674,1.01E-08,1.01E-08
30000000,380,0.404,0.596,28.59716,106.13324,9.98E-09,8.80E-09
30000000,380,0.308,0.692,20.58008,116.72538,1.39E-08,8.24E-09
30000000,380,0.212,0.788,13.7834,125.29344,5.07E-09,8.08E-09
30000000,380,0.116,0.884,7.37496,133.63016,8.97E-09,9.87E-09
30000000,380,0.02,0.98,1.2469,141.32338,5.22E-09,8.37E-09
30000000,400,0.98,0.02,98.57068,4.98406,1.79E-08,2.15E-08
30000000,400,0.884,0.116,82.76306,26.13374,1.35E-08,1.20E-08
30000000,400,0.788,0.212,69.1758,44.72032,1.19E-08,1.27E-08
30000000,400,0.692,0.308,57.11568,60.62626,1.10E-08,1.43E-08
30000000,400,0.596,0.404,46.34142,74.79636,1.16E-08,1.38E-08
30000000,400,0.5,0.5,36.72546,87.48696,1.15E-08,1.18E-08
30000000,400,0.404,0.596,28.26946,98.60828,1.10E-08,8.70E-09
30000000,400,0.308,0.692,20.73574,108.56372,9.49E-09,9.94E-09
30000000,400,0.212,0.788,13.70064,117.69064,1.26E-08,8.53E-09
30000000,400,0.116,0.884,7.28418,126.1894,9.79E-09,9.89E-09
30000000,400,0.02,0.98,1.22164,133.79692,6.91E-09,8.14E-09
